id,name,en_name,code,상세페이지 1차 완성,상세페이지 2차 완성
2089,아트몬스터 몽크 푸드,Artmonster Monk Food,10495,False,False
2090,아트몬스터 수다 스폰서,Artmonster Suda Sponsor,10496,True,False
2091,아트몬스터 운짱,Artmonster Ultimate Luck,10497,False,False
2092,아트몬스터 청담동 며느리,Artmonster Chungdamdong Myuhnuri,10498,True,False
2093,몬티스 IPA,MONTEITH'S IPA,10499,False,False
2094,코로나,Corona,10500,False,False
2095,하이네켄 다크,Heineken Dark,10501,False,False
2096,위스키 하이볼,Whiskey Highball,10502,False,False
2097,소나기 헬레스,Sonagi Helles,10503,False,False
2098,로즈 데이,Rose day,10504,False,False
2099,웨딩 마치,Wedding March,10505,False,False
2100,알로하,Aloha,10506,False,False
2101,키스미,Kiss Me,10507,False,False
2102,블루 스타,Blue Star,10508,False,False
2103,진 피즈,Gin Fizz,10509,False,False
2104,김렛,Gimlet,10510,False,False
2105,방콕 피즈,Bangkok Fizz,10511,False,False
2106,이끼,Iki,10512,False,False
2107,오호리,Ōhori,10513,False,False
2108,하나미,Hanami,10514,False,False
2110,아일랜드 이스터 멜롯,Island Easter Merlot,10516,False,False
2111,마이셀 바이스,Maisel's Weisse,10517,False,False
2112,피나 콜라다,Pina Colada,10518,False,False
2113,인디카 IPA,Indica IPA,10519,True,True
2114,핸드앤몰트 ESA,Hand&Malt Extra Special Ale,10520,False,False
2115,플래티넘 복,Platinum Bock,10521,False,False
2116,내셔널 저먼 필스너,National German Pilsner,10522,False,False
2117,쉬운 IPA,Easy IPA,10523,False,False
2118,술례자 포터,The Beer Pilgrim's Porter,10524,False,False
2119,팁시 라거,Tipsy Lager,10525,False,False
2120,칼리가리 브루잉 사브작 IPA,Caligari Brewing Sabzac IPA,10526,False,False
2121,칼리가리 브루잉 바나나 화이트,Caligari Brewing Banana White,10527,False,False
2122,하우스 IPA,House IPA,10528,False,False
2123,앙시앙 땅 화이트,Anciens Temps White,10529,False,False
2124,앙시앙 땅 레드,Anciens Temps Red,10530,False,False
2125,아크 클래식 바이젠,ARK Classic Weizen,10531,False,False
2126,설화,Snow,10532,False,False
2128,뢰벤브로이,Löwenbräu,10534,False,False
2129,런던 포터,London Porter,10535,False,False
﻿2130,레페 브라운,Leffe Brown,10536,False,False
2131,비냐 마이포 소비뇽 샤르도네,Vina Maipo Sauvignon Chardonnay,10537,False,False
2133,다크 나이트,Dark Night,10539,False,False
2134,트레비어 호피 라거,Trevier Hoppy Lager,10540,False,False
2135,바바리안 에일,Babarian Ale,10541,False,False
2136,포트 와인,Port Wine,10542,False,False
2137,Love Wins 위트 에일,Love Wins Wheat Ale,10543,False,False
2138,페미니스타 IPA,Feminista IPA,10544,False,False
2139,부르르 페일 에일,Zzz... Pale Ale,10545,False,False
2140,댕댕이와 고양이 고제,Gose,10546,False,False
2141,화이트 와인 글라스,White Wine Glass,10547,False,False
2142,레드 와인 글라스,Red Wine Glass,10548,False,False
2143,네이키드 사워,Naked Sour,10549,False,False
2144,맥캘란 에디션 No.4,Macallan Edition No.4,10550,True,True
2145,맥캘란 에디션 No.3,Macallan Edition No.3,10551,True,True
2146,맥캘란 클래식 컷,Macallan Classic Cut,10552,False,False
2148,하이랜드 파크 풀 볼륨,Highland Park Full Volume,10553,True,False
2150,하이랜드 파크 다크 오리진,Highland Park Dark Origins,10555,True,True
2151,커버차지 프리,Cover charge free,10556,False,False
2152,금액 할인,Discount,10557,False,False
2153,세븐브로이 바이젠,7brau Weizen,10558,False,False
2154,세븐브로이 필스너,7brau Pilsner,10559,False,False
2155,브라이트바흐 필스너,Breitbach Pilsner,10560,False,False
2156,봄베이 하이볼,Bombay Highball,10561,False,False
2157,송파 선데이,Songpa Sunday,10562,False,False
2158,고-올드,Golden Ale,10563,False,False
2159,대강 페일 에일,Daegang Pale Ale,10564,False,False
2160,로켓 필스,Rocket Pils,10565,False,False
2161,물랑 루즈,Moulin Rouge,10566,False,False
2162,셰리 토닉,Sherry Tonic,10567,False,False
2163,예거 밤,Jager Bomb,10568,False,False
2164,마담 라즈베리 위트 에일,Madam Cherry Wheat Ale,10569,True,True
2165,페일 블루닷 IPA,Pale Blue Dot IPA,10570,True,False
2166,브루원 뉴필스,Brewone New-pils,10571,False,False
2167,칠카스 까베르네 소비뇽,Chilcas Cabernet Sauvignon,10572,False,False
2168,청포도 토닉,White Grape Tonic,10573,False,False
2169,흥맥주,Dancing Cow Milk Stout,10574,False,False
2170,하우스 와인 로제,House Wine Rose,10575,False,False
2171,WOB PD 페일 에일,WOB PD Pale Ale,10576,False,False
2172,쎄시 시드르 쁘와흐,Sassy Cidre Poire,10577,False,False
2173,쎄시 시드르 로제 330ml,Sassy Cidre Rose 330ml,10578,True,False
2174,쎄시 시드르,Sassy Cidre,10579,False,False
2175,비닐린 로제,Vinillin Rose,10580,False,False
2176,비닐린 화이트,Vinillin White,10581,False,False
2177,비닐린 레드,Vinillin Red,10582,False,False
2178,스칼라 벨지안 블론드 에일,Scholar Belgian Blonde Ale,10583,False,False
2179,피치 토닉,Peach Tonic,10584,False,False
2181,라 트라페 트리펠,La Trappe Tripel,10585,False,False
2182,굴덴 드락 9000 쿼드러플 1박스(6병),Gulden Draak 9000 Quadruple 1 Box (6 Bottles),10586,True,False
2183,헤벌리 위트,Heverlee Witte,10587,False,False
2185,Double Barrel Ale,Double Barrel Ale,10589,False,False
2186,이지잭 IPA,Easy Jack IPA,10590,False,False
2187,바빅 슈퍼 필스,Bavik Super Pils,10591,True,True
2188,세인트 버나두스 위트 750ml,St. Bernardus Wit 750ml,10592,True,True
2189,테라피 포션 칵테일,Therapy potion Cocktail,10593,False,False
2190,밸류 골든 에일,Value Golden Ale,10594,False,False
2192,화이트 러시안,White Russian,10596,False,False
2193,I can't cry,Kopke Fine Ruby Porto,10597,False,False
2194,응답하라 1638,Kopke Fine Tawny Porto,10598,False,False
2195,혼자가 어때서,Angel Divinita,10599,False,False
2196,알아요 예쁜 거,Valdivieso Chardonnay,10600,False,False
2197,넌 와인보다 달콤해,Honoro Vera Garnacha,10601,False,False
2198,고맙고 또 고마워요,Tantehue,10602,False,False
2199,설레는 느낌,El Toqui,10603,False,False
2200,인디아 페일 에일,India Pale Ale,10604,False,False
2201,스트롱 위트비어,Strong Wheat Beer,10605,False,False
2202,카브루 모자익 IPA,KABREW Mosaic IPA,10606,False,False
2203,세인트 버나두스 트리펠,St. Bernardus Tripel,10607,True,False
2204,아크 광화문 에일,ARK Seoulite Ale,10608,False,False
2205,저먼 필스,German Pils,10609,False,False
2206,떼루아 시리즈 : 아마릴로 저머니,Terroir Series : Amarillo Germany,10610,False,False
2207,마스토돈,Mastodon,10611,False,False
2208,잉크드 시리즈 #2,Inked Series #2,10612,False,False
2209,독도 헤페바이젠,Dokdo Hefeweizen,10613,False,False
2210,진도 필스너,Jindo Pilsner,10614,False,False
2211,오아시스 라거,Oasis Lager,10615,False,False
2212,롱그독 루즈,Longue Dog Rouge,10616,False,False
2213,낫 저스트 어나더 윗,Not Just Another Wit,10617,False,False
2214,그린 골드,Green Gold,10618,False,False
2215,러닝 클럽,Running Club,10619,False,False
2216,유레카 서울 홉 에일,Eureka Seoul Hop Ale,10620,False,False
2217,제인 에어,Jane Eyre,10621,False,False
2218,"피터, 페일 앤 메리","Peter, Pale and Mary",10622,False,False
2220,부스터 와일드,Booster Wild,10624,False,False
2221,부스터 에일,Booster Ale,10625,False,False
2222,부스터 스윗,Booster Sweet,10626,False,False
2223,부스터 라거,Booster Lager,10627,False,False
2224,부스터 스모키,Booster Smoky,10628,False,False
2225,블루 환타지,Blue Fantasy,10629,False,False
2226,키위상큼,Kiwi Sweet,10630,False,False
2227,패션후르츠 소다,Passion Fruit Soda,10631,False,False
2228,성수동 페일 에일,Sungsudong Pale Ale,10632,True,True
2229,파인 필스너,Pine Pilsner,10633,False,False
2230,허니 브라운,Honey Brown,10634,False,False
2231,악사의 헤페바이젠,Minstrel's Hefeweizen,10635,False,False
2232,광부의 둔켈,Miner's Dunkel,10636,False,False
2233,농부의 라이스 라거,Farmer's Rice Lager,10637,False,False
2234,벨지안 위트,Belgian Wit,10638,False,False
2235,보드카 선라이즈,Vodka Sunrise,10639,False,False
2236,글렌체크 엠버 에일,Glencheck Amber Ale,10640,False,False
2237,기네스 하프앤하프,Guinness Half&half,10641,False,False
2238,바바리아 필스너,Bavaria Pilsner,10642,False,False
2239,다윗 바이젠,Dario Wheat Beer,10643,False,False
2240,디스코 IPA,Disco IPA,10644,False,False
2241,해태 필스너,Haetae Pilsner,10645,False,False
2242,둔켈,Dunkel,10646,False,False
2243,스타우트,Stout,10647,False,False
2244,정글 주스 TIPA,Jungle Juice TIPA,10648,True,False
2245,하트 앤 소울,Heart and Soul,10649,False,False
2246,오로라,Aurora Pale Ale,10650,False,False
2247,까마귀,Crow Stout,10651,False,False
2248,바이스,Weiss,10652,False,False
2249,아메리칸 페일 에일,American Pale Ale,10653,False,False
2250,바오밥 블랑,Baobob Blanc,10654,False,False
2251,아일랜드 이스터,Island Easter,10655,False,False
2252,비냐 란자 레드,Vina Lanzar Red,10656,True,True
2253,화수 유자 페일 에일,Whasoo Yuza Pale Ale,10657,False,False
2254,엠버 라거,Amber Lager,10658,False,False
2255,더 쎄를라잇 골든 에일,The Satellite Golden Ale,10659,False,False
2256,블루포인트 토스티드 라거,Bluepoint Toasted Lager,10660,False,False
2257,플랜스버그 엑스포트 라거,Flensburger Export Lager,10661,False,False
2258,골드 라거,Gold Lager,10662,False,False
2259,쿠도스 시스,KUDOS Sis,10663,False,False
2260,쿠도스 브로,KUDOS Bro,10664,False,False
2261,쿠도스 스노우,KUDOS Snow,10665,False,False
2263,하우스 와인 팔마다스,House Wine Palmadas,10667,False,False
2264,브루클린 이스트 IPA,Brooklyn East IPA,10668,False,False
2265,보드카 샷,Vodka Shot,10669,False,False
2266,진 샷,Gin shot,10670,False,False
2267,필스너 페일 라거,Pilsner Pale Lager,10671,False,False
2268,헤페바이젠,Hefeweizen,10672,False,False
2269,드래곤 키스,Dragon Kiss,10673,False,False
2270,연희 바이스비어,Yeonhee Weissbier,10674,False,False
2271,칸 IPA,Khan IPA,10675,False,False
2272,슈나이더 운저 아벤티누스,Schneider Unser Aventinus,10676,False,False
2273,써머스비 블랙베리,Somersby Blackberry,10677,False,False
2275,토마틸로 리타,Tomatillo Rita,10678,False,False
2276,광화문 에일,Seoulite Ale,10679,False,False
2277,밤마실,NightWalk,10680,False,False
2278,쾰시 에일,Kolsch Ale,10681,False,False
2279,블라 블랑,Blah-Blanc,10682,False,False
2280,헤리 포터,Herry Porter,10683,False,False
2281,트로피칼 상그리아,Tropical Sangria,10684,False,False
2282,화이트 샹그리아,White Sangria,10685,False,False
2283,프리마토 IPA,Primator IPA,10686,False,False
2284,프리마토 EPA,Primator EPA,10687,False,False
2285,프리마토 메르젠,Primator Marzen,10688,False,False
2286,브롱스 바이스복비어,Bronx Weissbockbier,10689,False,False
2287,브롱스 둥클레스,Bronx Dunkles,10690,False,False
2288,브롱스 바이스,Bronx Weiss,10691,False,False
2289,브롱스 필스너,Bronx Pilsner,10692,False,False
2290,모스카토 스파클링,Moscato Sparkling,10693,False,False
2294,카브루 아메리칸 페일 에일,KABREW American Pale Ale,10694,False,False
2295,갓파더,God Father,10695,False,False
2297,아크 블랙스완,ARK Black Swan,10697,False,False
2298,아크 선데이모닝,ARK Sunday Morning,10698,False,False
2299,매실 맥주,Apricot Beer,10699,False,False
2300,복분자 맥주,Raspberry Beer,10700,False,False
2301,보스턴 쿨러,Boston Cooler,10701,False,False
2302,한스 피치 에일,Han's Peach Ale,10702,False,False
2303,오렌지 보드카,Orange Vodka,10703,False,False
2304,폴라비어,Polar Beer,10704,False,False
2305,스파클링 와인,Sparkling Wine,10705,False,False
2306,블루문 미모사,Blue Moon Mimosa,10706,False,False
2307,루비포트 레드,Ruby Port Red,10707,False,False
2308,그레이 하운드,Grey Hound,10708,False,False
2309,브라이트바흐 바이젠,Breitbach Weizen,10709,False,False
2310,가배 복장 학원,Gabae Costume School,10710,False,False
2311,엠비션 헬레스 라거,Ambition Helles Lager,10711,False,False
2312,한스 골든 에일,Han's Golden Ale,10712,False,False
2313,한스 모자이크 IPA,Han's Mosaic IPA,10713,False,False
2314,아크 필스너,ARK Pilsner,10714,False,False
2315,아크 비하이,ARK Be High,10715,False,False
2316,아크 라스트 나이트,ARK Last Night,10716,False,False
2317,게코스 IPA,Gecko's IPA,10717,False,False
2318,게코스 에일,Gecko's Ale,10718,False,False
2319,바이젠하우스 헤리포터,Weizen Haus Herry Porter,10719,False,False
2320,블로우잡,Blowjob,10720,False,False
2321,코스모폴리탄,Cosmopolitan,10721,False,False
2322,허니 세사미 다이커리,Honey Sesame Daiquiri,10722,False,False
2323,스파클링 와인 화이트,Sparkling Wine White,10723,False,False
2324,테트라포드 프레디 스타우트,Tetrapod Freddy Stout,10724,False,False
2325,테트라포드 페일 에일,Tetrapod Pale Ale,10725,False,False
2326,테트라포드 브리즈 바이젠,Tetrapod Breeze Weizen,10726,False,False
2328,맥캘란 12년 더블 캐스크(구형),Macallan 12yo Double Cask,10727,True,True
2329,글렌피딕 12년 700ml,Glenfiddich 12yo 700ml,10728,True,True
2330,더 글렌리벳 12년,The Glenlivet 12yo,10729,True,True
2331,케이프 코더,Cape Codder,10730,False,False
2332,볼 담,Voll Damm,10731,False,False
2333,에스트렐라 담,Estrella Damm,10732,True,False
2334,알라메다 화이트,Alameda White,10733,False,False
2335,지아콘디 레드,Giacondi Red,10734,False,False
2336,그남자의 바이젠,Weizen,10735,False,False
2337,그남자의 둔켈,Dunkel,10736,False,False
2338,그남자의 필스너,Pilsner,10737,False,False
2339,Dog 페일 라거,Dog Pale Lager,10738,False,False
2340,개돼지 IPA,Dog&Pig IPA,10739,False,False
2341,저녁노을 에일,Sunset Ale,10740,False,False
2342,남대문 바이젠,Namdaemun Weizen,10741,False,False
2343,제임슨 진저,Jameson Ginger,10742,False,False
2344,트로피컬 바이스,Tropical Weiss,10743,False,False
2345,서울 소울 에일,Seoul Soul Ale,10744,False,False
2346,한강 크래프트 라거,Hangang Craft Lager,10745,False,False
2347,주라 프로페시,Jura Prophecy,10746,True,True
2348,글렌모렌지 올드패션드,Glenmorangie Old Fashioned,10747,False,False
2349,글렌모렌지 하이볼,Glenmorangie Highball,10748,False,False
2350,더 글렌그란트 18년,The Glen Grant 18yo,10749,True,True
2351,달위니 15년,Dalwhinnie 15yo,10750,True,True
2352,고마가타케 코히간자쿠라,Mars Komagatake Kohiganzakura,10751,False,False
2353,고마가타케 시나노탄포포,Mars Komagatake Shinanotanpopo,10752,False,False
2354,달모어 15년,Dalmore 15yo,10753,True,True
2356,보모어 15년,Bowmore 15yo,10754,True,True
2357,발베니 15년 싱글배럴,Balvenie 15yo Single Barrel,10755,True,True
2358,딘스톤 18년,Deanston 18yo,10756,True,True
2359,라프로익 트리플우드,Laphroaig Triple Wood,10757,False,False
2360,골드 에일,Gold Ale,10758,False,False
2361,데일리샷 골든 에일,Dailyshot Golden Ale,10759,False,False
2362,아트몬스터 리얼 히어로,Artmonster Real Hero,10760,False,False
2363,유자 소주 칵테일,Yuja Soju Cocktail,10761,False,False
2364,남산 퐁당 IPA,Namsam Pongdang IPA,10762,False,False
2365,오키나와 밤,Okinawa Bomb,10763,False,False
2366,옐로우 펌킨 팝,Yellow Pumplkin Pop,10764,False,False
2367,블러디 몬스터,Bloody Monster,10765,False,False
2368,엘리제 페일 에일,Elise Pale Ale,10766,False,False
2369,바네하임 란드 에일,Vaneheim Land Ale,10767,False,False
2370,더 쎄를라잇 라거,The Satellite Lager,10768,False,False
2371,위치 초콜릿 스타우트,Witch Chocolate Stout,10769,True,True
2372,안동 골든 에일,Andong Golden Ale,10770,True,False
2373,데일리샷 IF 에일,Dailyshot IF Ale,10771,False,False
2374,눈꽃맥주,Snow Beer,10772,False,False
2375,비트버거,Bitburger,10773,False,False
2376,페일 라거,Pale Lager,10774,False,False
2378,화이트 에일,White Ale,10776,False,False
2379,서울숲 수제 라거 캔 500ml,Seoul Forest Lager Can 500ml,10777,True,True
2380,호프브로이 라거,Hofbräu Lager,10778,False,False
2381,아이리시 커피,Irish Coffee,10779,False,False
2382,폭포 페일 에일,Waterfall Pale Ale,10780,False,False
2383,레드락 스타우트,Red Rock Stout,10781,False,False
2384,블랙 몽키,Black Monkey,10782,False,False
2385,화이트 몽키,White Monkey,10783,False,False
2386,바오밥 호피 라거,Baobab Hoppy Lager,10784,False,False
2387,바오밥 둔켈,Baobab Dunkel,10785,False,False
2389,유쾌한 아메리칸 페일 에일,Joyful American Pale Ale,10787,False,False
